date,text,username,tweet_clean,tweet_sentiment
2014-12-02 13:56:57,Cushion made with old umbrellas and stuffed with clean waste packaging #umbrellamovement… http://instagram.com/p/wG1gjBqXKs/,Studio_Leung,Cushion made with old umbrellas and stuffed with clean waste packaging #umbrellamovement http://instagram.com/p/wG1gjBqXKs/,positive
2014-12-01 07:01:48,"So sick of this lonely air. It seems such a waste of breath. - Sam Smith (Make It To Me)"" Nasa Puso Ng LOISHUA Ang FOREVER",CelSausa,So sick of this lonely air It seems such a waste of breath Sam Smith (Make It To Me) Nasa Puso Ng LOISHUA Ang FOREVER,negative
2014-11-29 02:07:57,"“Your time is limited, so don't waste it living someone else's life.” BestTandem AngLOISHUA SaNKNKK",MalouCrispino,“Your time is limited so don't waste it living someone else's life. BestTandem AngLOISHUA SaNKNKK,negative
2014-11-23 14:02:06,“Don't waste your life trying to get back what was taken away.” ThankYou CDO FromSMSurplusAndLOISA LOISHUA ABANGAN Sa NKNKK,MalouCrispino,“Don't waste your life trying to get back what was taken away. ThankYou CDO FromSMSurplusAndLOISA LOISHUA ABANGAN Sa NKNKK,negative
2014-11-22 14:53:27,@ILYSMMrDomino @avrl_sml Pls don't waste Our Tweet Vote by Tweeting #PHMostLoveCeleb2014 Darren Espanto @EnteRvrexWorld,OMerciales,_sml Pls don't waste Our Tweet Vote by Tweeting #PHMostLoveCeleb2014 Darren Espanto,negative
2014-11-22 11:00:30,@NaaSolih and Im not at home. So don't waste ur time looking @sinaaannnn,eyeschipha,and Im not at home So don't waste ur time looking,negative
2014-11-22 03:32:42,"Fun start @global sustainability jam. designers, entrepreneurs work on ideas about waste mgmt. Look fwd to pitch tmrw pic.twitter.com/Y47YCJZPaO",yip_ada,Fun start sustainability jam designers entrepreneurs work on ideas about waste mgmt Look fwd to pitch tmrw pic.twitter.com/Y47YCJZPaO,positive
2014-11-22 00:28:18,"Don't Waste TimeTweet,Vote,Like,Share PHMostLoveCeleb2014 Darren Espanto @EnteRvrexWorldpic.twitter.com/wT5dhNUIfS",OMerciales,"Don't Waste TimeTweet,Vote,Like,Share PHMostLoveCeleb2014 Darren Espanto .twitter.com/wT5dhNUIfS",negative
2014-11-21 06:42:44,@RonilynSy pls don't waste our tweet pls vote #PHMostLoveCeleb2014 Darren Espanto @EnteRvrexWorld,OMerciales,pls don't waste our tweet pls vote #PHMostLoveCeleb2014 Darren Espanto,negative
2014-11-21 06:30:02,@DARRENaticsSHAM @darrenaticsMAC1don't waste our tweet pls Vote #PHMostLoveCeleb2014 Darren Espanto @EnteRvrexWorld,OMerciales,'t waste our tweet pls Vote #PHMostLoveCeleb2014 Darren Espanto,negative
2014-11-21 05:45:25,Stop thinking about the past. It is just a waste of time....Best Wishes Lyca....Happy Kaarawan Lyca,lisamina46,Stop thinking about the past It is just a waste of time....Best Wishes Lyca....Happy Kaarawan Lyca,negative
2014-11-19 01:24:13,"Life in the worm bin is going well for my #Yorkshire #Tiger worms, down on the kitchen waste farm! @… http://instagram.com/p/vkBB5LE3Tp/",SteveBiddick,Life in the worm bin is going well for my #Yorkshire #Tiger worms down on the kitchen waste farm @ http://instagram.com/p/vkBB5LE3Tp/,negative
2014-11-18 02:04:28,“Don't waste your time worrying about people that aren't worried about you.” LOISHUAsaNKNKK PeriodNoErase,MalouCrispino,“Don't waste your time worrying about people that aren't worried about you. LOISHUAsaNKNKK PeriodNoErase,negative
2014-11-17 15:40:52,"you dissapoint me to your action after 11 years of knowing you__don't waste it just bcuz of your curiosity of ""lust"" plz avoid to commit sin",cute888hk,"you dissapoint me to your action after 11 years of knowing you__don't waste it just bcuz of your curiosity of ""lust plz avoid to commit sin",negative
2014-11-16 13:26:00,Only the Australian Government would insist on a 2nd bag check post customs before boarding. Expensive waste of a litre bottle of water,IngridLeddin,Only the Australian Government would insist on a 2nd bag check post customs before boarding Expensive waste of a litre bottle of water,negative
2014-11-15 02:56:05,@darrenaticsMAC1 plsss.. Don't waste our tweet pls vote #PHmostLoveCeleb2014 Darren Espanto @EnteRvrexWorldpic.twitter.com/8WslC2AxiX,OMerciales,plsss. Don't waste our tweet pls vote #PHmostLoveCeleb2014 Darren Espanto .twitter.com/8WslC2AxiX,negative
2014-11-15 02:52:40,@darrenaticsMAC1 pls don't waste ur tweet vote #PHmostLoveCeleb2014 Darren Espanto @EnteRvrexWorld Darren For Pop Male Astig,OMerciales,pls don't waste ur tweet vote #PHmostLoveCeleb2014 Darren Espanto Darren For Pop Male Astig,negative
2014-11-12 16:35:56,""" @mysteriousfact: If you're fortunate enough to get a second chance at something, don't waste it.""",hunnie08bench,"If you're fortunate enough to get a second chance at something don't waste it.""",positive
2014-11-12 09:22:39,"Happy day for all guys!! Love each other, don't waste your time for shit people, enjoy your life … http://instagram.com/p/vS2N4MkViQ/",swed_official,Happy day for all guys! Love each other don't waste your time for shit people enjoy your life http://instagram.com/p/vS2N4MkViQ/,positive
2014-11-09 11:53:53,“@funnylifepost: Don't waste your time on people who don't look at you the same way you look at them.”,JustMeDonnaG143,“ Don't waste your time on people who don't look at you the same way you look at them.”,negative
2014-11-08 13:14:41,Watched Amazing Spider-man 2 on the plane. What a waste of time! But I thought I should watch something new...,browngirlcomics,Watched Amazing Spider-man 2 on the plane What a waste of time But I thought I should watch something new...,positive
2014-11-06 14:44:36,What i want is just want you to have a good time and it seems like a waste to me,jugheadxrauhl,What i want is just want you to have a good time and it seems like a waste to me,positive
2014-11-06 14:44:07,All i did seems like a waste,jugheadxrauhl,All i did seems like a waste,negative
2014-11-06 10:52:07,Room for houses for 1mm ppl in waste of space that is West Kowloon. Instead a high speed train to nowhere & malls pic.twitter.com/UnuXKfkNnF,larrysalibra,Room for houses for 1mm ppl in waste of space that is West Kowloon Instead a high speed train to nowhere malls pic.twitter.com/UnuXKfkNnF,negative
2014-11-05 14:55:57,"Been there, done that and definitely don't want to go through that again, I've come to realise it was I fact a waste of time and energy",chanedevonport,Been there done that and definitely don't want to go through that again I've come to realise it was I fact a waste of time and energy,negative
2014-11-05 13:07:19,90% of collected waste is recycled by protesters at #occupycentral #hongkong #legco #universalsuffrage… http://instagram.com/p/vBOXP9KXFP/,Studio_Leung,90 of collected waste is recycled by protesters at #occupycentral #hongkong #legco #universalsuffrage http://instagram.com/p/vBOXP9KXFP/,negative
2014-11-04 15:51:06,Construction site #waste #Chinapic.twitter.com/69WV3KSsbl,mlakarkkainen,Construction site #waste #Chinapic.twitter.com/69WV3KSsbl,negative
2014-10-31 12:10:35,Don't don't waste your time sa article na yan if wala kayong pakialam....,143lynplanz,Don't don't waste your time sa article na yan if wala kayong pakialam....,negative
2014-10-31 06:31:49,"@Just_Klyre true! I don't want and I don't waste time shading or bashing other artist.My time is only for 2Ne1,winner babies and yg artists",Laicadrei,"_Klyre true I don't want and I don't waste time shading or bashing other artist.My time is only for 2Ne1,winner babies and yg artists",positive
2014-10-30 12:06:04,"Biogas for better waste management, lower cost, better environment, and smartness. #urbaninnovations #hkbu #sysav #euaphk",hellomorello,Biogas for better waste management lower cost better environment and smartness #urbaninnovations #hkbu #sysav #euaphk,positive
2014-10-29 00:26:40,This' why #Ebola screenings at #airports are a waste of money when compared to fighting Ebola in West Africa http://www.bbc.co.uk/news/magazine-29787746 … #fb,nishantsharma87,This why #Ebola screenings at #airports are a waste of money when compared to fighting Ebola in West Africa http://www.bbc.co.uk/news/magazine-29787746 #fb,negative
2014-10-27 11:23:53,"Esame posticipato di un'ora ""so we don't waste an hour"" #godwhy",_harrym,"Esame posticipato di un'ora ""so we don't waste an hour #godwhy",negative
2014-10-27 09:42:02,"Clearly I responded to a wrong tweet...don't waste yo bullets.. my bad ""@1BLKDYMOND: @PaidUpGP WTF you laughing at?? https://twitter.com/1BLKDYMOND/status/526667455901745153/photo/1pic.twitter.com/lBd9svxiWz """,Mypule_,"Clearly I responded to a wrong tweet...don't waste yo bullets. my bad "" WTF you laughing at? https://twitter.com/1BLKDYMOND/status/526667455901745153/photo/1pic.twitter.com/lBd9svxiWz """,negative
2014-10-23 13:55:09,"Project BABB at @TeleFootball : what a monumental waste of cyberspace, time and everything else. #notfunny #notinteristing #crap",Roy_Allen,Project BABB at what a monumental waste of cyberspace time and everything else #notfunny #notinteristing #crap,negative
2014-10-23 01:21:25,@donplusn still looks like a waste of money from whatever angle,holdincourt,still looks like a waste of money from whatever angle,negative
2014-10-22 00:39:45,Men hate to waste time posing for pictures and this is a 'How to annoy your girlfriend' posed. @太平山山頂… http://instagram.com/p/ub1r1BIW7L/,ikwanhadee,Men hate to waste time posing for pictures and this is a 'How to annoy your girlfriend posed @太平山山頂 http://instagram.com/p/ub1r1BIW7L/,negative
2014-10-21 15:17:56,Waste Not: Trash Marble Turned Into 6 Beautiful Home Objects http://zite.to/1s0v90k,Leggotunglei,Waste Not Trash Marble Turned Into 6 Beautiful Home Objects http://zite.to/1s0v90k,positive
2014-10-20 12:27:42,"""If you love life, don't waste time, for time is what life is made up of"" - Bruce Lee #BruceLee… http://instagram.com/p/uX9HN3lqIu/",OliHChapman,"""If you love life don't waste time for time is what life is made up of Bruce Lee #BruceLee http://instagram.com/p/uX9HN3lqIu/",positive
2014-10-18 10:26:04,@ModestMgmt i hate you . hw could u not let zayns songs come out ...??how could u let some1 efforts go in waste??? #WeWantZaynsSongsInFOUR,Anamsafdar123,i hate you hw could u not let zayns songs come out ...??how could u let some1 efforts go in waste?? #WeWantZaynsSongsInFOUR,negative
2014-10-14 08:18:03,No time to waste! Reality came back early. :) @Hong Kong International Airport http://instagram.com/p/uIDxg0wp9O/,eyayapple,No time to waste Reality came back early : Kong International Airport http://instagram.com/p/uIDxg0wp9O/,negative
2014-10-13 04:59:26,Cleaning enzyme production from food waste at #occupycentral @立法會綜合大樓 Legislative Council Complex http://instagram.com/p/uFIP4sqXAX/,Studio_Leung,Cleaning enzyme production from food waste at #occupycentral @立法會綜合大 Legislative Council Complex http://instagram.com/p/uFIP4sqXAX/,negative
2014-10-11 11:53:47,Dracula Untold.What a waste of time!! (@AMC Pacific Place in Admiralty) https://www.swarmapp.com/c/kh3QKcYxADk,madinatadjieva,Dracula Untold.What a waste of time! ( Pacific Place in Admiralty https://www.swarmapp.com/c/kh3QKcYxADk,negative
2014-10-05 04:17:05,Taking jet ferry.. Very waste time.... #Hongkong #work @SkyPier at Hong Kong International Airport -… http://instagram.com/p/twdCvRHOND/,HsiehCarol,Taking jet ferry. Very waste time... #Hongkong #work at Hong Kong International Airport - http://instagram.com/p/twdCvRHOND/,negative
2014-10-04 19:43:09,The only problem of these police vehicles is that they don't switch off and just keep farting waste gas. #OccupyMKpic.twitter.com/p6calO41N7,bencrox,The only problem of these police vehicles is that they don't switch off and just keep farting waste gas #OccupyMKpic.twitter.com/p6calO41N7,negative
2014-10-03 04:53:15,"just waste time to thing about you ,so selfis",calvine2013,"just waste time to thing about you ,so selfis",negative
2014-09-30 09:18:17,Waste material collection outside Citic Tower. People discussing how to #upcycle the fabric from the… http://instagram.com/p/tkHiWuqXCD/,Studio_Leung,Waste material collection outside Citic Tower People discussing how to #upcycle the fabric from the http://instagram.com/p/tkHiWuqXCD/,negative
2014-09-28 16:31:37,"happy living the life, never waste a moment #grateful #travel #venecian #macau #tourist #LOA… http://instagram.com/p/tfvicivm55/",MsVanSoyosa,happy living the life never waste a moment #grateful #travel #venecian #macau #tourist #LOA http://instagram.com/p/tfvicivm55/,positive
2014-09-26 05:01:18,#pineapple planting with the Mango King. Waste heads from Sky Sky Juice Shop #aair2013 #hongkong @… http://instagram.com/p/tZW8nyKXI_/,Studio_Leung,#pineapple planting with the Mango King Waste heads from Sky Sky Juice Shop #aair2013 #hongkong @ http://instagram.com/p/tZW8nyKXI_/,negative
2014-09-25 11:01:19,You have the ability to change a person's life...Don't waste it. :) #quoteoftheday #inspirationpic.twitter.com/0YVCuebk2K,PurpleBoss81,You have the ability to change a person's life...Don't waste it : #quoteoftheday #inspirationpic.twitter.com/0YVCuebk2K,negative
2014-09-22 18:21:57,@SpringOafPGtips true! I will not mind her..it's such a waste..but I'm only human I can't promise not to react sometimes.. Miane..,Laicadrei,true I will not mind her..it's such a waste..but I'm only human I can't promise not to react sometimes. Miane..,positive
2014-09-22 00:59:08,Bloody IOS8.0 - what a waste of my morning. Will they ever allow me to update? (@Ko Shing Building 高陞大廈) https://www.swarmapp.com/rodvanbuuren/checkin/541f745c498e1cd08bbf533b?s=jCLVx64tU0pjT3FC684fA98NEqY&ref=tw …,RodvanBuuren,Bloody IOS8.0 what a waste of my morning Will they ever allow me to update ( Shing Building 高陞大廈 https://www.swarmapp.com/rodvanbuuren/checkin/541f745c498e1cd08bbf533b?s=jCLVx64tU0pjT3FC684fA98NEqY&ref=tw …,negative
2014-09-16 15:37:25,"Don't waste your tears on your broken relationship with someone you love, invest your tears to strengthen your relationship with Allah.""",SKumaeroh,"Don't waste your tears on your broken relationship with someone you love invest your tears to strengthen your relationship with Allah.""",negative
2014-09-15 08:31:39,Worst ride ever. Waste my time.,YongLiang92,Worst ride ever Waste my time.,negative
2014-09-07 10:18:39,"With all the waste, I would think the Chinese could invent some healthy enjoyable mooncakes. Fruit filled?? http://m.theatlantic.com/china/archive/2013/09/the-surprising-economics-of-mooncakes-an-infographic/279839/ …",chrisAchang,With all the waste I would think the Chinese could invent some healthy enjoyable mooncakes Fruit filled? http://m.theatlantic.com/china/archive/2013/09/the-surprising-economics-of-mooncakes-an-infographic/279839 …,positive
2014-09-06 18:11:13,Some people just love to waste too much of your time.,jonathanend,Some people just love to waste too much of your time.,positive
2014-09-06 02:17:55,"""Your code is a waste of time"", from @ambermatthews at #hkcodeconfpic.twitter.com/GxW4JUReyB",kannanator,"""Your code is a waste of time"" from at #hkcodeconfpic.twitter.com/GxW4JUReyB",negative
2014-09-02 15:38:05,Do not waste any single day #HardWorkPaysOff,Matt6101,Do not waste any single day #HardWorkPaysOff,positive
2014-09-01 04:03:25,"If you have too many candidates it's a waste of public money, he says. Yeah, all the extra paper for the ballots",Steve_Dunthorne,If you have too many candidates it's a waste of public money he says Yeah all the extra paper for the ballots,positive
2014-08-30 14:56:57,@andyrkid we need to deliver some lethal passing otherwise it's a waste of Herrera and Mata!,recteen,we need to deliver some lethal passing otherwise it's a waste of Herrera and Mata!,negative
2014-08-25 14:42:15,@English_Woman @David_Cameron Govt waste on pointless schemes is ridiculous. Britain first. It’ll hurt at first but we will get used to it,The_Spud,_Woman _Cameron Govt waste on pointless schemes is ridiculous Britain first It’ll hurt at first but we will get used to it,negative
2014-08-24 10:28:00,Time for #anjaan!!! Lets waste some time,sathu_12,Time for #anjaan!! Lets waste some time,negative
2014-08-23 13:37:56,#IceBucketChallenge 50% support 50% dis-support donate $100 for every challenge will waste ~5l water think about africa even no clean water!,Leggotunglei,#IceBucketChallenge 50 support 50 dis-support donate $100 for every challenge will waste ~5l water think about africa even no clean water!,negative
2014-08-21 09:02:11,"@screwlabour Foreign Aid might be FA when you can afford it but when it’s borrowed from future generations, it’s treasonous waste",The_Spud,Foreign Aid might be FA when you can afford it but when it’s borrowed from future generations it’s treasonous waste,negative
2014-08-17 07:03:43,"What a beautiful day, such a shame to waste it on GREs and anti-Occupy pic.twitter.com/tMolH4h1cj",larryau,What a beautiful day such a shame to waste it on GREs and anti-Occupy pic.twitter.com/tMolH4h1cj,positive
2014-08-14 08:52:17,This was a waste of time pic.twitter.com/tv6brVaRda,jlbern,This was a waste of time pic.twitter.com/tv6brVaRda,negative
2014-08-12 12:50:00,http://dlvr.it/6bFqCH . Waste to energy in action #valuefromwaste #wastetoenergy,greenfuelman,http://dlvr.it/6bFqCH Waste to energy in action #valuefromwaste #wastetoenergy,negative
2014-08-11 15:39:52,"Finally can book the interview time,, waste too much time already,, waiting 4/9 ,, hope everything get well pic.twitter.com/gzZCKp2f6D",kikkkkO0o,"Finally can book the interview time, waste too much time already, waiting 4/9 , hope everything get well pic.twitter.com/gzZCKp2f6D",neutral
2014-08-10 10:17:25,@FinnJody what a waste of a parade! Oh and where has your captain gone? Actually why do all your captains go?!,Rachel8cherry,what a waste of a parade Oh and where has your captain gone Actually why do all your captains go?!,negative
2014-08-07 21:23:52,Worry is a waste of time pic.twitter.com/YjCbh4TpLC,KateKimmerle,Worry is a waste of time pic.twitter.com/YjCbh4TpLC,negative
2014-08-07 16:11:52,Waste to art @HSBC Building TKO http://instagram.com/p/rZz8WInXmi/,stepswalker,Waste to art Building TKO http://instagram.com/p/rZz8WInXmi/,negative
2014-08-06 17:05:38,Exhausted but still got a bit more energy to waste. pic.twitter.com/XteKlVCf16,fuckrozzzario,Exhausted but still got a bit more energy to waste pic.twitter.com/XteKlVCf16,negative
2014-08-06 14:28:28,@tinedaqueen @WomensHealthMag Pretty nifty but what a waste of a good egg yolk.,Sammie_Nibbles,Pretty nifty but what a waste of a good egg yolk.,positive
2014-08-05 00:00:05,Salad for lunch today me thinks! Hong Kong food is starting to get the better of my waste line!,kat_breeze,Salad for lunch today me thinks Hong Kong food is starting to get the better of my waste line!,positive
2014-08-01 01:45:28,"Cocktail bun (雞尾包) is named after its ingredients - bakers did not want to waste leftover ingredients,… http://instagram.com/p/rI0BXRzQs9/",panpansanghk,"Cocktail bun (雞尾包 is named after its ingredients bakers did not want to waste leftover ingredients, http://instagram.com/p/rI0BXRzQs9/",negative
2014-07-31 16:44:48,Mainland Chinese leave human waste products and rubbish in swimming pools.,helenleung800,Mainland Chinese leave human waste products and rubbish in swimming pools.,negative
2014-07-31 10:12:35,"""If you love life, don't waste time, for time is what life is made up of."" - Bruce lee… http://instagram.com/p/rHJQrLuIK4/",WiithMaryam,"""If you love life don't waste time for time is what life is made up of. Bruce lee http://instagram.com/p/rHJQrLuIK4/",positive
2014-07-31 00:47:53,"""@CuteLoveMsgs: I'd rather be single than waste my time with someone who's not going to take me seriously.""",Kevjonathan23,""" I'd rather be single than waste my time with someone who's not going to take me seriously.""",negative
2014-07-29 14:33:19,"Right now I'm at the ""hate"" stage with the person I stupidly fell in love with. What a waste of emotion.. :-( :'(",Eimaj__jamie,"Right now I'm at the ""hate stage with the person I stupidly fell in love with What a waste of emotion. :- :'(",negative
2014-07-27 11:17:21,"A group was made for you on WhatsApp but you don't join in the chat. With that being said, I will not waste my effort inviting you to events",timothyklock,A group was made for you on WhatsApp but you don't join in the chat With that being said I will not waste my effort inviting you to events,positive
2014-07-25 05:11:41,"Talking to ignorant and selfish people really irritates me, it’s a waste of time talking to them",wilsonfkp,Talking to ignorant and selfish people really irritates me it’s a waste of time talking to them,negative
2014-07-25 01:06:15,"""I THINK BLINKING MY EYES IS A WASTE OF MY TIME, DO YOU KNOW WHY? BECAUSE I CANT SEE YOU AT THAT MOMENT"" #Onewpic.twitter.com/vromb0dwI9",SHINees_IRIE,"""I THINK BLINKING MY EYES IS A WASTE OF MY TIME DO YOU KNOW WHY BECAUSE I CANT SEE YOU AT THAT MOMENT #Onewpic.twitter.com/vromb0dwI9",negative
2014-07-17 11:31:28,Don't waste your time watching that ape film,MaTThew_Renouf,Don't waste your time watching that ape film,negative
2014-07-14 07:53:49,"When you love someone but it goes to waste, could it be worse ?",RetnoAgustina_,When you love someone but it goes to waste could it be worse ?,negative
2014-07-13 20:01:47,"Beautiful beautiful game, seriously hope it doesn't go to penalties! That'd be a waste #GERvsARG",JillVonD,Beautiful beautiful game seriously hope it doesn't go to penalties That'd be a waste #GERvsARG,positive
2014-07-11 06:46:58,Can't waste time now.,MiKZswag,Can't waste time now.,negative
2014-07-05 15:50:08,it's a waste to stay indoor when you can enjoy this view!! #nature #hiking @大浪坳 http://instagram.com/p/qEzOOcqOGz/,kwukei,it's a waste to stay indoor when you can enjoy this view! #nature #hiking @大浪 http://instagram.com/p/qEzOOcqOGz/,positive
2014-07-05 14:02:06,Waste of money if you went live #Wimbledon2014,MaTThew_Renouf,Waste of money if you went live #Wimbledon2014,negative
2014-07-05 01:16:07,@Gio_Mizuno yep Hon so hear you..anyway..it's not about smc lol.bitching is a hobby ;) and some waste a lot of time with it. bitch please,tamajani,_Mizuno yep Hon so hear you..anyway..it's not about smc lol.bitching is a hobby ; and some waste a lot of time with it bitch please,negative
2014-07-02 08:09:21,I've never taste so bad veggie burger. Blend and tasteles!!!! I have to say disgusting and waste of… http://instagram.com/p/p8QGqmoSrW/,figilav,I've never taste so bad veggie burger Blend and tasteles!!! I have to say disgusting and waste of http://instagram.com/p/p8QGqmoSrW/,negative
2014-07-01 23:04:23,"So another 2 days off until Fri, not to waste a day for sleeping now as I'll be in bed like 10pm tonight lol #WorldCup2014 #TimeDifference",sebwongphoto,So another 2 days off until Fri not to waste a day for sleeping now as I'll be in bed like 10pm tonight lol #WorldCup2014 #TimeDifference,positive
2014-06-29 15:37:38,""" @perezilu: @IamHula @Edenh_04 friend not waste time on this crap is not worth i hate this""true my friend!",Edenh_04,"_04 friend not waste time on this crap is not worth i hate this""true my friend!",negative
2014-06-28 09:48:52,"A fantastic way to reduce veggie waste! ""Intermarché - 'Inglorious' fruits and vegetables"": http://youtu.be/TJgx8QfoyLg pic.twitter.com/fGdqhN63NO",richardlai,"A fantastic way to reduce veggie waste ""Intermarch 'Inglorious fruits and vegetables"" http://youtu.be/TJgx8QfoyLg pic.twitter.com/fGdqhN63NO",positive
2014-06-28 03:28:04,"Don't waste your time on me, you're already the voice inside my head. I miss you.",shamzmacoto,Don't waste your time on me you're already the voice inside my head I miss you.,negative
2014-06-21 06:39:20,"Ouch what a waste...., waaaay over cooked...... @The Pawn http://instagram.com/p/pfxDw-G3T-/",foodhorny,Ouch what a waste.... waaaay over cooked..... Pawn http://instagram.com/p/pfxDw-G3T-/,negative
2014-06-19 09:48:04,@SonySIX @FIFAWorldCup the app on ipad doesn't work at all. What a waste of money,manojsaxena75,the app on ipad doesn't work at all What a waste of money,negative
2014-06-16 15:24:17,Don't waste your time on people that wasted yours,oscarkwok917,Don't waste your time on people that wasted yours,negative
2014-06-16 02:57:57,Pure talent all to waste. Idk if its Lebron or Spolstra or just pure laziness.,shamzmacoto,Pure talent all to waste Idk if its Lebron or Spolstra or just pure laziness.,positive
2014-06-16 02:38:02,Yet another monday and another week to waste. Uffff!!!,sathu_12,Yet another monday and another week to waste Uffff!!!,negative
2014-06-15 03:58:39,World cup fever everywhere! My both teams lost yesterday! wht a waste of all nighter!,DanceManiac08,World cup fever everywhere My both teams lost yesterday wht a waste of all nighter!,negative
2014-06-15 01:12:26,@TheRealBenjiB some of that waste chat and drivel can be fun too,Joe_Miranda,some of that waste chat and drivel can be fun too,positive
2014-06-04 07:22:41,Would be waste not to take a yoga shot with forbidden temple site. Only 4times open in a year as we… http://instagram.com/p/o0EgUWISmg/,figilav,Would be waste not to take a yoga shot with forbidden temple site Only 4times open in a year as we http://instagram.com/p/o0EgUWISmg/,negative
2014-06-04 00:33:25,@Iromg bet there's not a lot of food waste in the Moose' household,jimmytheboybell,bet there's not a lot of food waste in the Moose household,negative
2014-06-03 00:09:14,Is this what the North Shore food waste experiment could lead to? Sounds genius pic.twitter.com/pYtjUhDGZK,bloggeratlarge,Is this what the North Shore food waste experiment could lead to Sounds genius pic.twitter.com/pYtjUhDGZK,negative
2014-06-01 08:14:20,"Don't waste your money at pay-in Plaza Lounge if transit @HK intl airport. Average food, bad spa #Notworthit at all.",PRDolores,Don't waste your money at pay-in Plaza Lounge if transit intl airport Average food bad spa #Notworthit at all.,negative
2014-05-25 03:03:39,#Thanks #MrSun gives me a #beautiful #Birthday! #GetUp! Not gonna waste it! #BlueSky #Sunny.… http://instagram.com/p/oZ26XlHSRd/,derek_hysteric,#Thanks #MrSun gives me a #beautiful #Birthday #GetUp Not gonna waste it #BlueSky #Sunny. http://instagram.com/p/oZ26XlHSRd/,positive
2014-05-20 03:54:17,All of my shoes are in their original boxes. Its that a good idea or waste of space?,jademanalac,All of my shoes are in their original boxes Its that a good idea or waste of space?,positive
2014-05-19 15:17:36,"@AdamMinter wow! And a reminder that rich world ""waste"" such as t-shirts (which have been imported for some time) aren't really waste.",NatBullard,"wow And a reminder that rich world ""waste such as t-shirts (which have been imported for some time aren't really waste.",positive
2014-05-19 15:11:48,"@AdamMinter is this an inflection point moment? Tanzania moving from waste taker, to waste maker?",NatBullard,is this an inflection point moment Tanzania moving from waste taker to waste maker?,negative
2014-05-18 14:45:24,How many bananas would I get if I exchanged all my ib waste with the green exchange scheme,ClaudiaShum,How many bananas would I get if I exchanged all my ib waste with the green exchange scheme,positive
2014-05-10 07:58:09,Watering the path in the middle of a storm. Raincoat & boots included. #wtf #waste #hongwrong… http://instagram.com/p/nzwsSFQ0dV/,murimurigaijin,Watering the path in the middle of a storm Raincoat boots included #wtf #waste #hongwrong http://instagram.com/p/nzwsSFQ0dV/,negative
2014-05-10 06:33:51,"@SCMPRacingPost lucky it's an ""all weather"" track eh? What a complete waste of time #shatin",KemblaCoxy,"lucky it's an ""all weather track eh What a complete waste of time #shatin",positive
2014-05-09 03:45:32,Forgot my charger at home so I had to leave the airport station and go back -.- now I'm going back to the airport. Waste of time ~___~~~,focram_,Forgot my charger at home so I had to leave the airport station and go back -. now I'm going back to the airport Waste of time ~___~~~,negative
2014-05-01 15:12:55,"""There's plenty of fish in the sea""Why waste time with a second hand junk, Leave the swamp, move out into the sunshine and go after it. #TLW",swit30sai,"""There's plenty of fish in the sea""Why waste time with a second hand junk Leave the swamp move out into the sunshine and go after it #TLW",negative
